Customer_ID,Join_Date,Plan_Type,MRR,Support_Tickets_Per_Month,Feature_Usage_Score,Tenure_Months,Churned
CUST-5543,2025-07-10,Startup (Monthly),5000,4,62.0,5,0
CUST-5544,2023-07-13,Enterprise (Annual),25000,0,44.1,21,1
CUST-5545,2023-01-03,Startup (Monthly),5000,3,64.5,23,1
CUST-5546,2024-01-12,Enterprise (Annual),25000,1,62.0,24,0
CUST-5547,2025-03-04,Enterprise (Annual),25000,3,54.4,10,0
CUST-5548,2025-08-13,Enterprise (Annual),25000,1,50.4,4,0
CUST-5549,2024-07-01,Enterprise (Annual),25000,0,66.9,18,0
CUST-5550,2024-08-27,Startup (Monthly),5000,1,59.7,10,1
CUST-5551,2025-03-25,Enterprise (Annual),25000,2,74.5,7,1
CUST-5552,2023-01-02,Startup (Monthly),5000,3,26.4,4,1
CUST-5553,2025-06-19,Startup (Monthly),5000,0,100.0,6,0
CUST-5554,2025-08-16,Startup (Monthly),5000,1,53.7,4,0
CUST-5555,2023-09-23,Startup (Monthly),5000,0,47.0,10,1
CUST-5556,2024-12-18,Enterprise (Annual),25000,0,62.8,12,0
CUST-5557,2025-06-20,Enterprise (Annual),25000,1,52.4,6,0
CUST-5558,2024-03-07,Enterprise (Annual),25000,4,45.8,22,0
CUST-5559,2025-05-10,Enterprise (Annual),25000,4,60.2,6,1
CUST-5560,2025-11-06,Startup (Monthly),5000,3,52.9,1,0
CUST-5561,2024-07-27,Startup (Monthly),5000,3,40.2,3,1
CUST-5562,2025-12-23,Startup (Monthly),5000,3,79.6,1,0
CUST-5563,2024-06-01,Enterprise (Annual),25000,2,84.8,19,0
CUST-5564,2025-08-30,Startup (Monthly),5000,3,61.3,3,1
CUST-5565,2025-04-03,Startup (Monthly),5000,4,75.1,6,1
CUST-5566,2025-10-03,Enterprise (Annual),25000,3,70.0,3,0
CUST-5567,2024-04-25,Startup (Monthly),5000,3,42.3,12,1
CUST-5568,2023-09-06,Enterprise (Annual),25000,2,41.0,6,1
CUST-5569,2023-04-08,Startup (Monthly),5000,4,29.6,4,1
CUST-5570,2025-09-20,Startup (Monthly),5000,1,67.6,3,0
CUST-5571,2025-09-04,Startup (Monthly),5000,1,53.7,3,0
CUST-5572,2025-12-24,Enterprise (Annual),25000,3,65.5,1,0
CUST-5573,2023-02-22,Enterprise (Annual),25000,2,37.0,10,1
CUST-5574,2025-03-05,Enterprise (Annual),25000,2,56.7,10,0
CUST-5575,2023-09-03,Enterprise (Annual),25000,2,73.8,28,0
CUST-5576,2025-04-08,Startup (Monthly),5000,2,44.0,6,1
CUST-5577,2023-11-27,Startup (Monthly),5000,2,55.9,24,1
CUST-5578,2023-02-27,Enterprise (Annual),25000,1,42.3,34,0
CUST-5579,2024-11-22,Startup (Monthly),5000,2,72.3,5,1
CUST-5580,2024-12-01,Startup (Monthly),5000,3,93.4,10,1
CUST-5581,2023-08-26,Enterprise (Annual),25000,1,82.8,28,0
CUST-5582,2025-02-26,Startup (Monthly),5000,3,68.8,10,0
CUST-5583,2023-10-04,Startup (Monthly),5000,3,65.8,7,1
CUST-5584,2024-12-27,Startup (Monthly),5000,1,14.1,5,1
CUST-5585,2025-01-11,Startup (Monthly),5000,0,76.2,11,0
CUST-5586,2023-08-22,Startup (Monthly),5000,0,57.6,1,1
CUST-5587,2024-05-08,Startup (Monthly),5000,1,93.4,1,1
CUST-5588,2024-04-27,Startup (Monthly),5000,1,38.4,17,1
CUST-5589,2025-08-06,Enterprise (Annual),25000,2,92.7,4,0
CUST-5590,2024-03-22,Startup (Monthly),5000,1,7.7,4,1
CUST-5591,2025-12-20,Startup (Monthly),5000,1,89.9,1,0
CUST-5592,2023-10-13,Startup (Monthly),5000,3,60.5,2,1
CUST-5593,2025-11-16,Startup (Monthly),5000,1,52.0,1,0
CUST-5594,2024-01-06,Enterprise (Annual),25000,3,75.4,22,1
CUST-5595,2023-06-29,Startup (Monthly),5000,3,56.3,4,1
CUST-5596,2024-02-22,Startup (Monthly),5000,0,31.7,3,1
CUST-5597,2023-10-20,Startup (Monthly),5000,2,42.8,2,1
CUST-5598,2024-06-24,Enterprise (Annual),25000,2,42.5,18,0
CUST-5599,2023-09-15,Enterprise (Annual),25000,0,58.1,25,1
CUST-5600,2024-02-28,Startup (Monthly),5000,2,48.2,20,1
CUST-5601,2023-05-11,Startup (Monthly),5000,4,80.3,32,1
CUST-5602,2025-10-14,Enterprise (Annual),25000,0,42.4,2,0
CUST-5603,2025-04-09,Enterprise (Annual),25000,3,29.3,6,1
CUST-5604,2025-05-12,Startup (Monthly),5000,2,45.9,7,0
CUST-5605,2025-02-27,Startup (Monthly),5000,1,61.4,2,1
CUST-5606,2025-01-07,Startup (Monthly),5000,1,58.9,3,1
CUST-5607,2023-10-24,Startup (Monthly),5000,6,56.0,2,1
CUST-5608,2023-06-10,Startup (Monthly),5000,2,47.8,11,1
CUST-5609,2024-12-05,Startup (Monthly),5000,4,75.1,13,0
CUST-5610,2025-02-16,Enterprise (Annual),25000,0,72.4,5,1
CUST-5611,2023-08-10,Enterprise (Annual),25000,0,75.0,29,0
CUST-5612,2023-10-28,Startup (Monthly),5000,2,36.8,26,0
CUST-5613,2024-03-24,Enterprise (Annual),25000,2,78.3,21,0
CUST-5614,2024-06-04,Startup (Monthly),5000,1,62.5,15,1
CUST-5615,2024-10-14,Enterprise (Annual),25000,1,99.8,14,0
CUST-5616,2025-04-10,Enterprise (Annual),25000,1,87.6,2,1
CUST-5617,2023-04-03,Enterprise (Annual),25000,0,48.9,33,0
CUST-5618,2024-04-18,Startup (Monthly),5000,2,46.8,2,1
CUST-5619,2025-10-20,Enterprise (Annual),25000,2,100.0,2,0
CUST-5620,2025-11-04,Startup (Monthly),5000,1,51.3,1,0
CUST-5621,2024-12-05,Startup (Monthly),5000,2,65.8,13,0
CUST-5622,2023-06-14,Startup (Monthly),5000,2,41.5,31,0
CUST-5623,2023-10-01,Startup (Monthly),5000,3,62.2,4,1
CUST-5624,2023-07-01,Enterprise (Annual),25000,2,75.1,30,0
CUST-5625,2024-08-26,Startup (Monthly),5000,1,58.4,12,1
CUST-5626,2025-04-24,Startup (Monthly),5000,2,67.9,8,0
CUST-5627,2024-12-05,Startup (Monthly),5000,2,51.0,13,0
CUST-5628,2023-05-05,Enterprise (Annual),25000,1,59.6,32,0
CUST-5629,2023-10-03,Startup (Monthly),5000,0,61.5,1,1
CUST-5630,2025-04-06,Startup (Monthly),5000,2,18.2,3,1
CUST-5631,2023-10-12,Startup (Monthly),5000,1,82.8,2,1
CUST-5632,2023-02-27,Startup (Monthly),5000,3,73.6,17,1
CUST-5633,2025-05-02,Enterprise (Annual),25000,2,69.3,8,0
CUST-5634,2024-10-11,Enterprise (Annual),25000,2,37.0,14,0
CUST-5635,2025-01-24,Enterprise (Annual),25000,3,99.0,11,0
CUST-5636,2023-02-16,Enterprise (Annual),25000,1,72.0,35,0
CUST-5637,2025-08-16,Startup (Monthly),5000,2,60.9,1,1
CUST-5638,2024-05-23,Startup (Monthly),5000,2,63.2,19,0
CUST-5639,2023-02-04,Startup (Monthly),5000,2,32.9,1,1
CUST-5640,2024-12-16,Enterprise (Annual),25000,1,70.0,12,0
CUST-5641,2024-12-03,Enterprise (Annual),25000,5,58.2,7,1
CUST-5642,2025-06-24,Startup (Monthly),5000,0,47.5,6,0
CUST-5643,2025-07-10,Startup (Monthly),5000,1,49.3,5,0
CUST-5644,2024-12-09,Startup (Monthly),5000,4,64.3,7,1
CUST-5645,2025-01-16,Startup (Monthly),5000,1,100.0,11,0
CUST-5646,2024-08-13,Enterprise (Annual),25000,1,61.9,16,0
CUST-5647,2025-10-18,Startup (Monthly),5000,1,28.3,2,1
CUST-5648,2023-08-25,Startup (Monthly),5000,1,44.3,1,1
CUST-5649,2023-04-10,Startup (Monthly),5000,2,55.2,11,1
CUST-5650,2024-03-02,Startup (Monthly),5000,0,75.0,10,1
CUST-5651,2024-06-11,Startup (Monthly),5000,2,65.7,18,0
CUST-5652,2024-07-26,Enterprise (Annual),25000,2,96.7,3,1
CUST-5653,2023-05-23,Startup (Monthly),5000,2,69.3,23,1
CUST-5654,2024-12-24,Startup (Monthly),5000,1,80.7,12,0
CUST-5655,2023-11-11,Startup (Monthly),5000,2,92.9,12,1
CUST-5656,2024-08-01,Startup (Monthly),5000,0,73.2,17,1
CUST-5657,2024-01-13,Enterprise (Annual),25000,2,73.6,23,0
CUST-5658,2023-05-07,Enterprise (Annual),25000,0,71.5,9,1
CUST-5659,2025-06-09,Enterprise (Annual),25000,2,57.6,6,0
CUST-5660,2023-07-24,Startup (Monthly),5000,1,99.2,1,1
CUST-5661,2025-12-27,Startup (Monthly),5000,2,54.5,1,0
CUST-5662,2025-05-13,Enterprise (Annual),25000,2,80.8,7,0
CUST-5663,2024-11-26,Startup (Monthly),5000,6,45.9,11,1
CUST-5664,2024-05-09,Startup (Monthly),5000,1,23.7,3,1
CUST-5665,2025-08-16,Startup (Monthly),5000,1,71.6,4,1
CUST-5666,2024-05-28,Startup (Monthly),5000,4,49.1,19,0
CUST-5667,2023-01-26,Startup (Monthly),5000,2,68.1,14,1
CUST-5668,2023-02-18,Enterprise (Annual),25000,2,60.2,14,1
CUST-5669,2024-12-08,Startup (Monthly),5000,1,62.9,6,1
CUST-5670,2024-02-18,Enterprise (Annual),25000,1,80.1,22,0
CUST-5671,2024-06-06,Enterprise (Annual),25000,1,52.5,19,0
CUST-5672,2024-06-22,Startup (Monthly),5000,2,37.6,18,0
CUST-5673,2024-05-19,Startup (Monthly),5000,1,58.9,4,1
CUST-5674,2024-10-23,Startup (Monthly),5000,2,70.4,1,1
CUST-5675,2024-12-11,Startup (Monthly),5000,4,57.9,12,0
CUST-5676,2025-08-27,Enterprise (Annual),25000,1,56.8,4,0
CUST-5677,2025-10-24,Enterprise (Annual),25000,0,61.9,2,0
CUST-5678,2023-05-07,Startup (Monthly),5000,3,73.0,10,1
CUST-5679,2024-04-02,Startup (Monthly),5000,3,44.6,17,1
CUST-5680,2024-02-03,Startup (Monthly),5000,4,78.8,9,1
CUST-5681,2025-06-15,Startup (Monthly),5000,0,10.8,2,1
CUST-5682,2024-03-06,Enterprise (Annual),25000,4,51.8,10,1
CUST-5683,2024-05-12,Startup (Monthly),5000,1,100.0,19,0
CUST-5684,2025-09-11,Startup (Monthly),5000,0,59.9,3,0
CUST-5685,2023-01-18,Startup (Monthly),5000,1,31.5,35,0
CUST-5686,2024-11-20,Startup (Monthly),5000,2,72.7,13,0
CUST-5687,2024-12-05,Enterprise (Annual),25000,2,92.7,13,0
CUST-5688,2024-03-09,Startup (Monthly),5000,4,58.9,7,1
CUST-5689,2023-02-13,Enterprise (Annual),25000,1,75.5,4,1
CUST-5690,2023-05-14,Startup (Monthly),5000,1,34.5,6,1
CUST-5691,2023-07-27,Startup (Monthly),5000,1,47.5,29,0
CUST-5692,2023-08-09,Enterprise (Annual),25000,4,59.7,29,0
CUST-5693,2024-06-14,Startup (Monthly),5000,5,78.3,1,1
CUST-5694,2025-01-05,Startup (Monthly),5000,3,94.4,6,1
CUST-5695,2024-06-25,Startup (Monthly),5000,2,59.5,15,1
CUST-5696,2025-10-26,Startup (Monthly),5000,1,38.7,2,0
CUST-5697,2023-02-28,Enterprise (Annual),25000,2,47.9,11,1
CUST-5698,2025-02-23,Startup (Monthly),5000,2,75.6,5,1
CUST-5699,2023-11-03,Enterprise (Annual),25000,2,48.9,6,1
CUST-5700,2024-10-27,Startup (Monthly),5000,0,70.7,7,1
CUST-5701,2023-10-12,Startup (Monthly),5000,3,100.0,12,1
CUST-5702,2023-12-25,Enterprise (Annual),25000,5,86.1,9,1
CUST-5703,2024-02-15,Startup (Monthly),5000,3,78.4,19,1
CUST-5704,2025-08-15,Startup (Monthly),5000,3,34.7,3,1
CUST-5705,2024-12-22,Startup (Monthly),5000,2,62.2,3,1
CUST-5706,2025-01-22,Enterprise (Annual),25000,3,59.3,11,0
CUST-5707,2025-12-15,Startup (Monthly),5000,3,49.6,1,0
CUST-5708,2023-02-04,Startup (Monthly),5000,1,63.6,35,0
CUST-5709,2024-08-21,Enterprise (Annual),25000,2,29.4,1,1
CUST-5710,2024-01-17,Enterprise (Annual),25000,0,55.5,13,1
CUST-5711,2025-10-03,Startup (Monthly),5000,2,82.6,3,0
CUST-5712,2025-10-17,Startup (Monthly),5000,2,46.8,2,1
CUST-5713,2025-10-22,Enterprise (Annual),25000,3,90.4,2,0
CUST-5714,2023-06-06,Startup (Monthly),5000,3,89.0,31,0
CUST-5715,2024-04-18,Startup (Monthly),5000,1,56.1,6,1
CUST-5716,2023-12-29,Startup (Monthly),5000,0,37.1,10,1
CUST-5717,2024-05-01,Startup (Monthly),5000,2,25.2,2,1
CUST-5718,2024-09-17,Enterprise (Annual),25000,1,82.9,15,0
CUST-5719,2024-04-19,Startup (Monthly),5000,1,74.9,18,1
CUST-5720,2024-01-07,Startup (Monthly),5000,3,79.6,19,1
CUST-5721,2024-05-31,Startup (Monthly),5000,2,50.5,19,0
CUST-5722,2024-07-08,Startup (Monthly),5000,2,68.8,8,1
CUST-5723,2023-11-21,Enterprise (Annual),25000,4,69.1,25,0
CUST-5724,2023-01-25,Startup (Monthly),5000,1,50.1,1,1
CUST-5725,2024-01-23,Startup (Monthly),5000,2,100.0,7,1
CUST-5726,2024-10-01,Startup (Monthly),5000,1,62.0,2,1
CUST-5727,2023-01-15,Startup (Monthly),5000,5,72.8,8,1
CUST-5728,2025-10-12,Startup (Monthly),5000,4,59.3,2,0
CUST-5729,2024-12-03,Startup (Monthly),5000,2,60.9,13,0
CUST-5730,2023-05-02,Enterprise (Annual),25000,0,44.6,8,1
CUST-5731,2023-04-01,Startup (Monthly),5000,2,52.5,4,1
CUST-5732,2023-11-24,Startup (Monthly),5000,0,60.2,19,1
CUST-5733,2025-12-10,Startup (Monthly),5000,1,73.8,1,0
CUST-5734,2024-07-13,Startup (Monthly),5000,2,74.8,3,1
CUST-5735,2025-01-01,Enterprise (Annual),25000,1,70.0,1,1
CUST-5736,2023-03-13,Enterprise (Annual),25000,1,51.1,34,0
CUST-5737,2023-11-24,Startup (Monthly),5000,3,77.8,11,1
CUST-5738,2025-01-03,Enterprise (Annual),25000,3,57.9,7,1
CUST-5739,2024-10-30,Startup (Monthly),5000,1,69.4,14,0
CUST-5740,2025-02-07,Startup (Monthly),5000,0,50.0,10,0
CUST-5741,2023-04-29,Startup (Monthly),5000,1,61.3,22,1
CUST-5742,2025-12-24,Enterprise (Annual),25000,3,11.9,1,0
CUST-5743,2023-01-31,Startup (Monthly),5000,0,47.0,32,1
CUST-5744,2025-06-18,Startup (Monthly),5000,1,45.3,6,0
CUST-5745,2024-10-02,Startup (Monthly),5000,0,92.4,15,0
CUST-5746,2024-01-05,Startup (Monthly),5000,1,62.3,21,1
CUST-5747,2025-02-17,Startup (Monthly),5000,2,43.0,6,1
CUST-5748,2025-02-06,Startup (Monthly),5000,1,74.3,10,0
CUST-5749,2024-01-13,Startup (Monthly),5000,1,45.4,16,1
CUST-5750,2023-06-11,Enterprise (Annual),25000,2,82.4,14,1
CUST-5751,2023-09-15,Enterprise (Annual),25000,1,71.5,8,1
CUST-5752,2025-09-12,Enterprise (Annual),25000,2,80.8,3,0
CUST-5753,2025-07-06,Startup (Monthly),5000,0,83.0,5,1
CUST-5754,2024-12-27,Startup (Monthly),5000,2,58.1,12,1
CUST-5755,2025-10-06,Startup (Monthly),5000,1,62.1,2,0
CUST-5756,2023-03-27,Startup (Monthly),5000,2,81.4,5,1
CUST-5757,2023-03-11,Startup (Monthly),5000,2,72.3,29,1
CUST-5758,2025-09-21,Enterprise (Annual),25000,4,78.3,3,0
CUST-5759,2025-12-07,Startup (Monthly),5000,2,53.0,1,0
CUST-5760,2025-08-17,Startup (Monthly),5000,2,76.5,4,0
CUST-5761,2023-01-17,Startup (Monthly),5000,2,66.4,10,1
CUST-5762,2024-10-28,Startup (Monthly),5000,2,72.0,14,0
CUST-5763,2025-02-01,Startup (Monthly),5000,1,37.4,11,0
CUST-5764,2025-02-04,Startup (Monthly),5000,2,83.6,7,1
CUST-5765,2025-09-17,Enterprise (Annual),25000,4,100.0,3,0
CUST-5766,2025-01-03,Startup (Monthly),5000,2,69.3,12,1
CUST-5767,2023-04-20,Startup (Monthly),5000,0,68.5,32,0
CUST-5768,2024-10-11,Startup (Monthly),5000,3,48.7,14,0
CUST-5769,2025-07-19,Startup (Monthly),5000,2,70.3,5,0
CUST-5770,2023-05-15,Startup (Monthly),5000,3,63.6,3,1
CUST-5771,2025-07-13,Startup (Monthly),5000,4,38.7,5,0
CUST-5772,2023-12-07,Startup (Monthly),5000,2,77.4,25,0
CUST-5773,2024-05-13,Startup (Monthly),5000,1,57.7,7,1
CUST-5774,2023-05-23,Startup (Monthly),5000,0,60.5,24,1
CUST-5775,2024-03-31,Startup (Monthly),5000,3,33.8,5,1
CUST-5776,2025-11-12,Startup (Monthly),5000,1,45.0,1,0
CUST-5777,2023-11-05,Startup (Monthly),5000,2,72.7,3,1
CUST-5778,2024-11-08,Startup (Monthly),5000,3,63.6,7,1
CUST-5779,2025-09-08,Startup (Monthly),5000,0,73.6,3,0
CUST-5780,2025-10-07,Startup (Monthly),5000,0,28.2,1,1
CUST-5781,2023-06-23,Startup (Monthly),5000,2,70.9,9,1
CUST-5782,2025-09-27,Enterprise (Annual),25000,2,64.7,3,0
CUST-5783,2023-09-25,Startup (Monthly),5000,1,64.1,27,0
CUST-5784,2024-07-14,Startup (Monthly),5000,0,65.2,14,1
CUST-5785,2025-10-26,Startup (Monthly),5000,3,67.1,2,0
CUST-5786,2025-05-24,Enterprise (Annual),25000,0,64.4,7,0
CUST-5787,2025-10-01,Startup (Monthly),5000,1,87.0,3,0
CUST-5788,2024-02-06,Startup (Monthly),5000,3,68.0,6,1
CUST-5789,2025-05-20,Startup (Monthly),5000,2,78.2,7,0
CUST-5790,2023-09-15,Enterprise (Annual),25000,0,44.6,5,1
CUST-5791,2024-06-10,Startup (Monthly),5000,2,83.0,4,1
CUST-5792,2024-12-30,Startup (Monthly),5000,5,72.6,12,1
CUST-5793,2024-07-28,Startup (Monthly),5000,2,70.2,6,1
CUST-5794,2024-08-27,Startup (Monthly),5000,3,47.3,10,1
CUST-5795,2024-04-11,Enterprise (Annual),25000,1,16.7,3,1
CUST-5796,2023-05-18,Startup (Monthly),5000,2,68.0,2,1
CUST-5797,2025-08-27,Startup (Monthly),5000,1,45.5,4,0
CUST-5798,2025-07-19,Enterprise (Annual),25000,3,100.0,5,0
CUST-5799,2023-05-14,Enterprise (Annual),25000,4,62.9,17,1
CUST-5800,2023-08-21,Enterprise (Annual),25000,1,54.6,4,1
CUST-5801,2023-06-08,Enterprise (Annual),25000,4,44.4,21,1
CUST-5802,2024-08-09,Startup (Monthly),5000,0,34.4,3,1
CUST-5803,2023-02-25,Startup (Monthly),5000,3,31.6,4,1
CUST-5804,2025-01-29,Enterprise (Annual),25000,2,100.0,11,0
CUST-5805,2024-04-02,Startup (Monthly),5000,1,53.9,15,1
CUST-5806,2023-12-21,Enterprise (Annual),25000,1,56.0,24,0
CUST-5807,2024-01-18,Startup (Monthly),5000,0,28.7,3,1
CUST-5808,2023-09-06,Startup (Monthly),5000,3,55.8,1,1
CUST-5809,2024-08-28,Startup (Monthly),5000,2,86.4,12,1
CUST-5810,2025-01-09,Startup (Monthly),5000,1,31.9,6,1
CUST-5811,2024-03-12,Startup (Monthly),5000,3,66.5,2,1
CUST-5812,2023-07-16,Startup (Monthly),5000,4,79.9,9,1
CUST-5813,2024-07-29,Startup (Monthly),5000,0,32.1,4,1
CUST-5814,2024-07-15,Enterprise (Annual),25000,2,44.6,17,0
CUST-5815,2023-04-18,Enterprise (Annual),25000,1,100.0,16,1
CUST-5816,2025-11-22,Enterprise (Annual),25000,1,42.1,1,0
CUST-5817,2023-07-09,Enterprise (Annual),25000,4,35.0,4,1
CUST-5818,2025-07-08,Startup (Monthly),5000,2,45.1,4,1
CUST-5819,2023-05-03,Startup (Monthly),5000,1,48.0,5,1
CUST-5820,2025-06-30,Startup (Monthly),5000,1,53.2,6,0
CUST-5821,2025-08-09,Startup (Monthly),5000,0,52.2,4,0
CUST-5822,2025-06-13,Startup (Monthly),5000,5,66.3,4,1
CUST-5823,2025-07-03,Enterprise (Annual),25000,4,37.2,6,0
CUST-5824,2025-01-01,Startup (Monthly),5000,0,47.6,1,1
CUST-5825,2025-12-17,Startup (Monthly),5000,2,98.2,1,0
CUST-5826,2024-08-16,Startup (Monthly),5000,2,65.1,1,1
CUST-5827,2025-02-10,Startup (Monthly),5000,1,73.6,10,0
CUST-5828,2024-12-23,Enterprise (Annual),25000,0,69.3,11,1
CUST-5829,2025-10-02,Startup (Monthly),5000,0,42.9,3,0
CUST-5830,2023-02-26,Startup (Monthly),5000,5,71.6,3,1
CUST-5831,2024-03-30,Enterprise (Annual),25000,2,66.4,21,0
CUST-5832,2023-09-28,Startup (Monthly),5000,1,56.5,20,1
CUST-5833,2023-02-08,Enterprise (Annual),25000,0,49.0,35,0
CUST-5834,2024-03-31,Enterprise (Annual),25000,1,56.9,21,0
CUST-5835,2023-03-12,Startup (Monthly),5000,1,45.0,12,1
CUST-5836,2025-03-24,Startup (Monthly),5000,1,92.1,9,0
CUST-5837,2024-06-10,Startup (Monthly),5000,4,66.1,15,1
CUST-5838,2025-11-11,Startup (Monthly),5000,3,96.0,1,0
CUST-5839,2024-07-28,Startup (Monthly),5000,3,64.3,3,1
CUST-5840,2023-05-06,Enterprise (Annual),25000,2,37.1,32,0
CUST-5841,2025-05-19,Enterprise (Annual),25000,0,51.0,7,0
CUST-5842,2025-10-17,Startup (Monthly),5000,2,53.4,2,0
CUST-5843,2024-04-30,Startup (Monthly),5000,2,91.9,4,1
CUST-5844,2023-12-01,Startup (Monthly),5000,1,61.9,4,1
CUST-5845,2023-06-25,Startup (Monthly),5000,1,100.0,17,1
CUST-5846,2024-01-20,Startup (Monthly),5000,2,62.7,19,1
CUST-5847,2024-01-08,Startup (Monthly),5000,4,55.8,2,1
CUST-5848,2024-05-07,Startup (Monthly),5000,2,63.1,17,1
CUST-5849,2025-03-19,Startup (Monthly),5000,2,92.3,5,1
CUST-5850,2023-09-05,Enterprise (Annual),25000,2,85.4,28,0
CUST-5851,2025-07-02,Startup (Monthly),5000,3,32.9,6,0
CUST-5852,2023-03-16,Startup (Monthly),5000,4,27.1,4,1
CUST-5853,2025-09-24,Startup (Monthly),5000,4,63.5,3,0
CUST-5854,2024-09-30,Enterprise (Annual),25000,3,76.8,15,0
CUST-5855,2025-09-05,Enterprise (Annual),25000,4,65.5,3,0
CUST-5856,2024-09-21,Enterprise (Annual),25000,1,100.0,15,0
CUST-5857,2023-01-11,Startup (Monthly),5000,4,69.4,11,1
CUST-5858,2025-05-03,Enterprise (Annual),25000,3,71.2,8,0
CUST-5859,2023-07-10,Startup (Monthly),5000,1,44.5,2,1
CUST-5860,2025-08-04,Startup (Monthly),5000,5,62.9,3,1
CUST-5861,2024-12-15,Startup (Monthly),5000,5,48.9,2,1
CUST-5862,2023-11-26,Startup (Monthly),5000,1,38.4,25,0
CUST-5863,2024-11-08,Startup (Monthly),5000,0,79.3,1,1
CUST-5864,2024-02-08,Startup (Monthly),5000,2,27.7,1,1
CUST-5865,2024-04-08,Startup (Monthly),5000,3,81.4,21,0
CUST-5866,2023-02-07,Startup (Monthly),5000,1,33.1,20,1
CUST-5867,2024-12-30,Enterprise (Annual),25000,4,72.3,10,1
CUST-5868,2023-08-10,Enterprise (Annual),25000,1,84.8,7,1
CUST-5869,2023-06-30,Startup (Monthly),5000,0,32.5,7,1
CUST-5870,2023-10-20,Startup (Monthly),5000,4,82.4,26,0
CUST-5871,2023-03-05,Startup (Monthly),5000,1,98.4,7,1
CUST-5872,2025-06-08,Startup (Monthly),5000,0,55.1,6,0
CUST-5873,2024-12-30,Startup (Monthly),5000,2,41.3,12,0
CUST-5874,2023-03-09,Startup (Monthly),5000,1,58.5,15,1
CUST-5875,2024-03-19,Startup (Monthly),5000,0,70.8,21,0
CUST-5876,2024-10-13,Startup (Monthly),5000,3,75.3,14,0
CUST-5877,2023-06-21,Startup (Monthly),5000,2,81.9,1,1
CUST-5878,2025-08-07,Enterprise (Annual),25000,2,77.6,4,0
CUST-5879,2025-02-27,Startup (Monthly),5000,3,31.4,10,0
CUST-5880,2024-12-25,Startup (Monthly),5000,0,53.2,4,1
CUST-5881,2025-02-13,Enterprise (Annual),25000,1,74.7,10,0
CUST-5882,2024-02-06,Startup (Monthly),5000,3,54.0,2,1
CUST-5883,2023-03-18,Enterprise (Annual),25000,0,87.4,21,1
CUST-5884,2024-12-29,Startup (Monthly),5000,1,85.1,1,1
CUST-5885,2024-04-24,Startup (Monthly),5000,2,64.2,20,0
CUST-5886,2024-11-15,Enterprise (Annual),25000,1,50.9,13,0
CUST-5887,2024-07-25,Startup (Monthly),5000,3,72.9,3,1
CUST-5888,2025-09-17,Startup (Monthly),5000,3,60.4,1,1
CUST-5889,2025-03-14,Startup (Monthly),5000,1,58.9,5,1
CUST-5890,2025-01-16,Enterprise (Annual),25000,1,52.0,11,0
CUST-5891,2023-09-26,Enterprise (Annual),25000,1,71.3,27,0
CUST-5892,2025-05-12,Enterprise (Annual),25000,4,56.7,7,0
CUST-5893,2024-03-11,Enterprise (Annual),25000,4,57.3,6,1
CUST-5894,2024-01-06,Startup (Monthly),5000,2,63.5,2,1
CUST-5895,2024-04-15,Enterprise (Annual),25000,3,83.2,4,1
CUST-5896,2025-06-03,Startup (Monthly),5000,3,40.1,7,0
CUST-5897,2023-05-07,Enterprise (Annual),25000,4,61.7,28,1
CUST-5898,2023-01-18,Enterprise (Annual),25000,6,27.7,1,1
CUST-5899,2023-01-17,Enterprise (Annual),25000,1,70.8,36,0
CUST-5900,2024-11-06,Enterprise (Annual),25000,1,54.3,1,1
CUST-5901,2024-12-25,Enterprise (Annual),25000,0,69.2,12,0
CUST-5902,2025-11-15,Startup (Monthly),5000,1,100.0,1,0
CUST-5903,2025-02-02,Enterprise (Annual),25000,1,75.6,11,0
CUST-5904,2025-03-31,Startup (Monthly),5000,4,34.8,9,0
CUST-5905,2025-04-04,Startup (Monthly),5000,0,64.2,9,0
CUST-5906,2024-04-28,Enterprise (Annual),25000,2,77.9,20,0
CUST-5907,2024-08-19,Enterprise (Annual),25000,1,83.4,16,0
CUST-5908,2025-05-16,Startup (Monthly),5000,1,65.6,7,0
CUST-5909,2025-09-27,Startup (Monthly),5000,2,67.4,3,0
CUST-5910,2023-01-16,Startup (Monthly),5000,2,66.9,2,1
CUST-5911,2025-09-20,Enterprise (Annual),25000,4,15.7,2,1
CUST-5912,2024-12-30,Startup (Monthly),5000,1,47.7,12,0
CUST-5913,2023-02-08,Startup (Monthly),5000,1,93.2,12,1
CUST-5914,2024-10-02,Startup (Monthly),5000,1,67.4,15,0
CUST-5915,2024-07-05,Enterprise (Annual),25000,2,30.8,18,0
CUST-5916,2025-07-15,Startup (Monthly),5000,3,100.0,5,0
CUST-5917,2023-08-17,Startup (Monthly),5000,0,23.1,4,1
CUST-5918,2023-05-20,Enterprise (Annual),25000,3,70.6,31,0
CUST-5919,2024-10-07,Startup (Monthly),5000,4,50.8,5,1
CUST-5920,2023-07-05,Startup (Monthly),5000,4,66.1,30,0
CUST-5921,2024-05-01,Startup (Monthly),5000,0,44.4,16,1
CUST-5922,2024-11-03,Enterprise (Annual),25000,1,63.7,14,0
CUST-5923,2025-12-03,Startup (Monthly),5000,3,93.8,1,0
CUST-5924,2024-08-26,Startup (Monthly),5000,4,58.5,16,0
CUST-5925,2025-09-01,Startup (Monthly),5000,6,37.8,3,1
